"title","Q_cfs_log_round","wq_orig"
"Phosphorus Alafia R at Lithia",8.506,NA
"Phosphorus Alafia R at Lithia",8.507,NA
"Phosphorus Alafia R at Lithia",8.508,NA
"Phosphorus Alafia R at Lithia",8.509,NA
"Phosphorus Alafia R at Lithia",8.51,NA
"Phosphorus Alafia R at Lithia",8.511,NA
"Phosphorus Alafia R at Lithia",8.512,NA
"Phosphorus Alafia R at Lithia",8.513,NA
"Phosphorus Alafia R at Lithia",8.514,NA
"Phosphorus Alafia R at Lithia",8.515,NA
"Phosphorus Alafia R at Lithia",8.516,NA
"Phosphorus Alafia R at Lithia",8.517,NA
"Phosphorus Alafia R at Lithia",8.518,NA
"Phosphorus Alafia R at Lithia",8.519,NA
"Phosphorus Alafia R at Lithia",8.52,NA
"Phosphorus Alafia R at Lithia",8.521,NA
"Phosphorus Alafia R at Lithia",8.522,NA
"Phosphorus Alafia R at Lithia",8.523,NA
"Phosphorus Alafia R at Lithia",8.524,NA
"Phosphorus Alafia R at Lithia",8.525,NA
"Phosphorus Alafia R at Lithia",8.526,NA
"Phosphorus Alafia R at Lithia",8.527,NA
"Phosphorus Alafia R at Lithia",8.528,NA
"Phosphorus Alafia R at Lithia",8.529,NA
"Phosphorus Alafia R at Lithia",8.53,NA
"Phosphorus Alafia R at Lithia",8.531,NA
"Phosphorus Alafia R at Lithia",8.532,NA
"Phosphorus Alafia R at Lithia",8.533,NA
"Phosphorus Alafia R at Lithia",8.534,NA
"Phosphorus Alafia R at Lithia",8.535,NA
"Phosphorus Alafia R at Lithia",8.536,NA
"Phosphorus Alafia R at Lithia",8.537,NA
"Phosphorus Alafia R at Lithia",8.538,NA
"Phosphorus Alafia R at Lithia",8.539,NA
"Phosphorus Alafia R at Lithia",8.54,NA
"Phosphorus Alafia R at Lithia",8.541,NA
"Phosphorus Alafia R at Lithia",8.542,NA
"Phosphorus Alafia R at Lithia",8.543,NA
"Phosphorus Alafia R at Lithia",8.544,NA
"Phosphorus Alafia R at Lithia",8.545,NA
"Phosphorus Alafia R at Lithia",8.546,NA
"Phosphorus Alafia R at Lithia",8.547,NA
"Phosphorus Alafia R at Lithia",8.548,NA
"Phosphorus Alafia R at Lithia",8.549,NA
"Phosphorus Alafia R at Lithia",8.55,NA
"Phosphorus Alafia R at Lithia",8.551,NA
"Phosphorus Alafia R at Lithia",8.552,NA
"Phosphorus Alafia R at Lithia",8.553,NA
"Phosphorus Alafia R at Lithia",8.554,NA
"Phosphorus Alafia R at Lithia",8.555,NA
"Phosphorus Alafia R at Lithia",8.556,NA
"Phosphorus Alafia R at Lithia",8.557,NA
"Phosphorus Alafia R at Lithia",8.558,NA
"Phosphorus Alafia R at Lithia",8.559,NA
"Phosphorus Alafia R at Lithia",8.56,NA
"Phosphorus Alafia R at Lithia",8.561,NA
"Phosphorus Alafia R at Lithia",8.562,NA
"Phosphorus Alafia R at Lithia",8.563,NA
"Phosphorus Alafia R at Lithia",8.564,NA
"Phosphorus Alafia R at Lithia",8.565,NA
"Phosphorus Alafia R at Lithia",8.566,NA
"Phosphorus Alafia R at Lithia",8.567,NA
"Phosphorus Alafia R at Lithia",8.568,NA
"Phosphorus Alafia R at Lithia",8.569,NA
"Phosphorus Alafia R at Lithia",8.57,NA
"Phosphorus Alafia R at Lithia",8.571,NA
"Phosphorus Alafia R at Lithia",8.572,NA
"Phosphorus Alafia R at Lithia",8.573,NA
"Phosphorus Alafia R at Lithia",8.574,NA
"Phosphorus Alafia R at Lithia",8.575,NA
"Phosphorus Alafia R at Lithia",8.576,NA
"Phosphorus Alafia R at Lithia",8.577,NA
"Phosphorus Alafia R at Lithia",8.578,NA
"Phosphorus Alafia R at Lithia",8.579,NA
"Phosphorus Alafia R at Lithia",8.58,NA
"Phosphorus Alafia R at Lithia",8.581,NA
"Phosphorus Alafia R at Lithia",8.582,NA
"Phosphorus Alafia R at Lithia",8.583,NA
"Phosphorus Alafia R at Lithia",8.584,NA
"Phosphorus Alafia R at Lithia",8.585,NA
"Phosphorus Alafia R at Lithia",8.586,NA
"Phosphorus Alafia R at Lithia",8.587,NA
"Phosphorus Alafia R at Lithia",8.588,NA
"Phosphorus Alafia R at Lithia",8.589,NA
"Phosphorus Alafia R at Lithia",8.59,NA
"Phosphorus Alafia R at Lithia",8.591,NA
"Phosphorus Alafia R at Lithia",8.592,NA
"Phosphorus Alafia R at Lithia",8.593,NA
"Phosphorus Alafia R at Lithia",8.594,NA
"Phosphorus Alafia R at Lithia",8.595,NA
"Phosphorus Alafia R at Lithia",8.596,NA
"Phosphorus Alafia R at Lithia",8.597,NA
"Phosphorus Alafia R at Lithia",8.598,NA
"Phosphorus Alafia R at Lithia",8.599,NA
"Phosphorus Alafia R at Lithia",8.6,NA
"Phosphorus Alafia R at Lithia",8.601,NA
"Phosphorus Alafia R at Lithia",8.602,NA
"Phosphorus Alafia R at Lithia",8.603,NA
"Phosphorus Alafia R at Lithia",8.604,NA
"Phosphorus Alafia R at Lithia",8.605,NA
"Phosphorus Alafia R at Lithia",8.606,NA
"Phosphorus Alafia R at Lithia",8.607,NA
"Phosphorus Alafia R at Lithia",8.608,NA
"Phosphorus Alafia R at Lithia",8.609,NA
"Phosphorus Alafia R at Lithia",8.61,NA
"Phosphorus Alafia R at Lithia",8.611,NA
"Phosphorus Alafia R at Lithia",8.612,NA
"Phosphorus Alafia R at Lithia",8.613,NA
"Phosphorus Alafia R at Lithia",8.614,NA
"Phosphorus Alafia R at Lithia",8.615,NA
"Phosphorus Alafia R at Lithia",8.616,NA
"Phosphorus Alafia R at Lithia",8.617,NA
"Phosphorus Alafia R at Lithia",8.618,NA
"Phosphorus Alafia R at Lithia",8.619,NA
"Phosphorus Alafia R at Lithia",8.62,NA
"Phosphorus Alafia R at Lithia",8.621,NA
"Phosphorus Alafia R at Lithia",8.622,NA
"Phosphorus Alafia R at Lithia",8.623,NA
"Phosphorus Alafia R at Lithia",8.624,NA
"Phosphorus Alafia R at Lithia",8.625,NA
"Phosphorus Alafia R at Lithia",8.626,NA
"Phosphorus Alafia R at Lithia",8.627,NA
"Phosphorus Alafia R at Lithia",8.628,NA
"Phosphorus Alafia R at Lithia",8.629,NA
"Phosphorus Alafia R at Lithia",8.63,NA
"Phosphorus Alafia R at Lithia",8.631,NA
"Phosphorus Alafia R at Lithia",8.632,NA
"Phosphorus Alafia R at Lithia",8.633,NA
"Phosphorus Alafia R at Lithia",8.634,NA
"Phosphorus Alafia R at Lithia",8.635,NA
"Phosphorus Alafia R at Lithia",8.636,NA
"Phosphorus Alafia R at Lithia",8.637,NA
"Phosphorus Alafia R at Lithia",8.638,NA
"Phosphorus Alafia R at Lithia",8.639,NA
"Phosphorus Alafia R at Lithia",8.64,NA
"Phosphorus Alafia R at Lithia",8.641,NA
"Phosphorus Alafia R at Lithia",8.642,NA
"Phosphorus Alafia R at Lithia",8.643,NA
"Phosphorus Alafia R at Lithia",8.644,NA
"Phosphorus Alafia R at Lithia",8.645,NA
"Phosphorus Alafia R at Lithia",8.646,NA
"Phosphorus Alafia R at Lithia",8.647,NA
"Phosphorus Alafia R at Lithia",8.648,NA
"Phosphorus Alafia R at Lithia",8.649,NA
"Phosphorus Alafia R at Lithia",8.65,NA
"Phosphorus Alafia R at Lithia",8.651,NA
"Phosphorus Alafia R at Lithia",8.652,NA
"Phosphorus Alafia R at Lithia",8.653,NA
"Phosphorus Alafia R at Lithia",8.654,NA
"Phosphorus Alafia R at Lithia",8.655,NA
"Phosphorus Alafia R at Lithia",8.656,NA
"Phosphorus Alafia R at Lithia",8.657,NA
"Phosphorus Alafia R at Lithia",8.658,NA
"Phosphorus Alafia R at Lithia",8.659,NA
"Phosphorus Alafia R at Lithia",8.66,NA
"Phosphorus Alafia R at Lithia",8.661,NA
"Phosphorus Alafia R at Lithia",8.662,NA
"Phosphorus Alafia R at Lithia",8.663,NA
"Phosphorus Alafia R at Lithia",8.664,NA
"Phosphorus Alafia R at Lithia",8.665,NA
"Phosphorus Alafia R at Lithia",8.666,NA
"Phosphorus Alafia R at Lithia",8.667,NA
"Phosphorus Alafia R at Lithia",8.668,NA
"Phosphorus Alafia R at Lithia",8.669,NA
"Phosphorus Alafia R at Lithia",8.67,NA
"Phosphorus Alafia R at Lithia",8.671,NA
"Phosphorus Alafia R at Lithia",8.672,NA
"Phosphorus Alafia R at Lithia",8.673,NA
"Phosphorus Alafia R at Lithia",8.674,NA
"Phosphorus Alafia R at Lithia",8.675,NA
"Phosphorus Alafia R at Lithia",8.676,NA
"Phosphorus Alafia R at Lithia",8.677,NA
"Phosphorus Alafia R at Lithia",8.678,NA
"Phosphorus Alafia R at Lithia",8.679,NA
"Phosphorus Alafia R at Lithia",8.68,NA
"Phosphorus Alafia R at Lithia",8.681,NA
"Phosphorus Alafia R at Lithia",8.682,NA
"Phosphorus Alafia R at Lithia",8.683,NA
"Phosphorus Alafia R at Lithia",8.684,NA
"Phosphorus Alafia R at Lithia",8.685,NA
"Phosphorus Alafia R at Lithia",8.686,NA
"Phosphorus Alafia R at Lithia",8.687,NA
"Phosphorus Alafia R at Lithia",8.688,NA
"Phosphorus Alafia R at Lithia",8.689,NA
"Phosphorus Alafia R at Lithia",8.69,NA
"Phosphorus Alafia R at Lithia",8.691,NA
"Phosphorus Alafia R at Lithia",8.692,NA
"Phosphorus Alafia R at Lithia",8.693,NA
"Phosphorus Alafia R at Lithia",8.694,NA
"Phosphorus Alafia R at Lithia",8.695,NA
"Phosphorus Alafia R at Lithia",8.696,NA
"Phosphorus Alafia R at Lithia",8.697,NA
"Phosphorus Alafia R at Lithia",8.698,NA
"Phosphorus Alafia R at Lithia",8.699,NA
"Phosphorus Alafia R at Lithia",8.7,NA
"Phosphorus Alafia R at Lithia",8.701,NA
"Phosphorus Alafia R at Lithia",8.702,NA
"Phosphorus Alafia R at Lithia",8.703,NA
"Phosphorus Alafia R at Lithia",8.704,NA
"Phosphorus Alafia R at Lithia",8.705,NA
"Phosphorus Alafia R at Lithia",8.706,NA
"Phosphorus Alafia R at Lithia",8.707,NA
"Phosphorus Alafia R at Lithia",8.708,NA
"Phosphorus Alafia R at Lithia",8.709,NA
"Phosphorus Alafia R at Lithia",8.71,NA
"Phosphorus Alafia R at Lithia",8.711,NA
"Phosphorus Alafia R at Lithia",8.712,NA
"Phosphorus Alafia R at Lithia",8.713,NA
"Phosphorus Alafia R at Lithia",8.714,NA
"Phosphorus Alafia R at Lithia",8.715,NA
"Phosphorus Alafia R at Lithia",8.716,NA
"Phosphorus Alafia R at Lithia",8.717,NA
"Phosphorus Alafia R at Lithia",8.718,NA
"Phosphorus Alafia R at Lithia",8.719,NA
"Phosphorus Alafia R at Lithia",8.72,NA
"Phosphorus Alafia R at Lithia",8.721,NA
"Phosphorus Alafia R at Lithia",8.722,NA
"Phosphorus Alafia R at Lithia",8.723,NA
"Phosphorus Alafia R at Lithia",8.724,NA
"Phosphorus Alafia R at Lithia",8.725,NA
"Phosphorus Alafia R at Lithia",8.726,NA
"Phosphorus Alafia R at Lithia",8.727,NA
"Phosphorus Alafia R at Lithia",8.728,NA
"Phosphorus Alafia R at Lithia",8.729,NA
"Phosphorus Alafia R at Lithia",8.73,NA
"Phosphorus Alafia R at Lithia",8.731,NA
"Phosphorus Alafia R at Lithia",8.732,NA
"Phosphorus Alafia R at Lithia",8.733,NA
"Phosphorus Alafia R at Lithia",8.734,NA
"Phosphorus Alafia R at Lithia",8.735,NA
"Phosphorus Alafia R at Lithia",8.736,NA
"Phosphorus Alafia R at Lithia",8.737,NA
"Phosphorus Alafia R at Lithia",8.738,NA
"Phosphorus Alafia R at Lithia",8.739,NA
"Phosphorus Alafia R at Lithia",8.74,NA
"Phosphorus Alafia R at Lithia",8.741,NA
"Phosphorus Alafia R at Lithia",8.742,NA
"Phosphorus Alafia R at Lithia",8.743,NA
"Phosphorus Alafia R at Lithia",8.744,NA
"Phosphorus Alafia R at Lithia",8.745,NA
"Phosphorus Alafia R at Lithia",8.746,NA
"Phosphorus Alafia R at Lithia",8.747,NA
"Phosphorus Alafia R at Lithia",8.748,NA
"Phosphorus Alafia R at Lithia",8.749,NA
"Phosphorus Alafia R at Lithia",8.75,NA
"Phosphorus Alafia R at Lithia",8.751,NA
"Phosphorus Alafia R at Lithia",8.752,NA
"Phosphorus Alafia R at Lithia",8.753,NA
"Phosphorus Alafia R at Lithia",8.754,NA
"Phosphorus Alafia R at Lithia",8.755,NA
"Phosphorus Alafia R at Lithia",8.756,NA
"Phosphorus Alafia R at Lithia",8.757,NA
"Phosphorus Alafia R at Lithia",8.758,NA
"Phosphorus Alafia R at Lithia",8.759,NA
"Phosphorus Alafia R at Lithia",8.76,NA
"Phosphorus Alafia R at Lithia",8.761,NA
"Phosphorus Alafia R at Lithia",8.762,NA
"Phosphorus Alafia R at Lithia",8.763,NA
"Phosphorus Alafia R at Lithia",8.764,NA
"Phosphorus Alafia R at Lithia",8.765,NA
"Phosphorus Alafia R at Lithia",8.766,NA
"Phosphorus Alafia R at Lithia",8.767,NA
"Phosphorus Alafia R at Lithia",8.768,NA
"Phosphorus Alafia R at Lithia",8.769,NA
"Phosphorus Alafia R at Lithia",8.77,NA
"Phosphorus Alafia R at Lithia",8.771,NA
"Phosphorus Alafia R at Lithia",8.772,NA
"Phosphorus Alafia R at Lithia",8.773,NA
"Phosphorus Alafia R at Lithia",8.774,NA
"Phosphorus Alafia R at Lithia",8.775,NA
"Phosphorus Alafia R at Lithia",8.776,NA
"Phosphorus Alafia R at Lithia",8.777,NA
"Phosphorus Alafia R at Lithia",8.778,NA
"Phosphorus Alafia R at Lithia",8.779,NA
"Phosphorus Alafia R at Lithia",8.78,NA
"Phosphorus Alafia R at Lithia",8.781,NA
"Phosphorus Alafia R at Lithia",8.782,NA
"Phosphorus Alafia R at Lithia",8.783,NA
"Phosphorus Alafia R at Lithia",8.784,NA
"Phosphorus Alafia R at Lithia",8.785,NA
"Phosphorus Alafia R at Lithia",8.786,NA
"Phosphorus Alafia R at Lithia",8.787,NA
"Phosphorus Alafia R at Lithia",8.788,NA
"Phosphorus Alafia R at Lithia",8.789,NA
"Phosphorus Alafia R at Lithia",8.79,NA
"Phosphorus Alafia R at Lithia",8.791,NA
"Phosphorus Alafia R at Lithia",8.792,NA
"Phosphorus Alafia R at Lithia",8.793,NA
"Phosphorus Alafia R at Lithia",8.794,NA
"Phosphorus Alafia R at Lithia",8.795,NA
"Phosphorus Alafia R at Lithia",8.796,NA
"Phosphorus Alafia R at Lithia",8.797,NA
"Phosphorus Alafia R at Lithia",8.798,NA
"Phosphorus Alafia R at Lithia",8.799,NA
"Phosphorus Alafia R at Lithia",8.8,NA
"Phosphorus Alafia R at Lithia",8.801,NA
"Phosphorus Alafia R at Lithia",8.802,NA
"Phosphorus Alafia R at Lithia",8.803,NA
"Phosphorus Alafia R at Lithia",8.804,NA
"Phosphorus Alafia R at Lithia",8.805,NA
"Phosphorus Alafia R at Lithia",8.806,NA
"Phosphorus Alafia R at Lithia",8.807,NA
"Phosphorus Alafia R at Lithia",8.808,NA
"Phosphorus Alafia R at Lithia",8.809,NA
"Phosphorus Alafia R at Lithia",8.81,NA
"Phosphorus Alafia R at Lithia",8.811,NA
"Phosphorus Alafia R at Lithia",8.812,NA
"Phosphorus Alafia R at Lithia",8.813,NA
"Phosphorus Alafia R at Lithia",8.814,NA
"Phosphorus Alafia R at Lithia",8.815,NA
"Phosphorus Alafia R at Lithia",8.816,NA
"Phosphorus Alafia R at Lithia",8.817,NA
"Phosphorus Alafia R at Lithia",8.818,NA
"Phosphorus Alafia R at Lithia",8.819,NA
"Phosphorus Alafia R at Lithia",8.82,NA
"Phosphorus Alafia R at Lithia",8.821,NA
"Phosphorus Alafia R at Lithia",8.822,NA
"Phosphorus Alafia R at Lithia",8.823,NA
"Phosphorus Alafia R at Lithia",8.824,NA
"Phosphorus Alafia R at Lithia",8.825,NA
"Phosphorus Alafia R at Lithia",8.826,NA
"Phosphorus Alafia R at Lithia",8.827,NA
"Phosphorus Alafia R at Lithia",8.828,NA
"Phosphorus Alafia R at Lithia",8.829,NA
"Phosphorus Alafia R at Lithia",8.83,NA
"Phosphorus Alafia R at Lithia",8.831,NA
"Phosphorus Alafia R at Lithia",8.832,NA
"Phosphorus Alafia R at Lithia",8.833,NA
"Phosphorus Alafia R at Lithia",8.834,NA
"Phosphorus Alafia R at Lithia",8.835,NA
"Phosphorus Alafia R at Lithia",8.836,NA
"Phosphorus Alafia R at Lithia",8.837,NA
"Phosphorus Alafia R at Lithia",8.838,NA
"Phosphorus Alafia R at Lithia",8.839,NA
"Phosphorus Alafia R at Lithia",8.84,NA
"Phosphorus Alafia R at Lithia",8.841,NA
"Phosphorus Alafia R at Lithia",8.842,NA
"Phosphorus Alafia R at Lithia",8.843,NA
"Phosphorus Alafia R at Lithia",8.844,NA
"Phosphorus Alafia R at Lithia",8.845,NA
"Phosphorus Alafia R at Lithia",8.846,NA
"Phosphorus Alafia R at Lithia",8.847,NA
"Phosphorus Alafia R at Lithia",8.848,NA
"Phosphorus Alafia R at Lithia",8.849,NA
"Phosphorus Alafia R at Lithia",8.85,NA
"Phosphorus Alafia R at Lithia",8.851,NA
"Phosphorus Alafia R at Lithia",8.852,NA
"Phosphorus Alafia R at Lithia",8.853,NA
"Phosphorus Alafia R at Lithia",8.854,NA
"Phosphorus Alafia R at Lithia",8.855,NA
"Phosphorus Alafia R at Lithia",8.856,NA
"Phosphorus Alafia R at Lithia",8.857,NA
"Phosphorus Alafia R at Lithia",8.858,NA
"Phosphorus Alafia R at Lithia",8.859,NA
"Phosphorus Alafia R at Lithia",8.86,NA
"Phosphorus Alafia R at Lithia",8.861,NA
"Phosphorus Alafia R at Lithia",8.862,NA
"Phosphorus Alafia R at Lithia",8.863,NA
"Phosphorus Alafia R at Lithia",8.864,NA
"Phosphorus Alafia R at Lithia",8.865,NA
"Phosphorus Alafia R at Lithia",8.866,NA
"Phosphorus Alafia R at Lithia",8.867,NA
"Phosphorus Alafia R at Lithia",8.868,NA
"Phosphorus Alafia R at Lithia",8.869,NA
"Phosphorus Alafia R at Lithia",8.87,NA
"Phosphorus Alafia R at Lithia",8.871,NA
"Phosphorus Alafia R at Lithia",8.872,NA
"Phosphorus Alafia R at Lithia",8.873,NA
"Phosphorus Alafia R at Lithia",8.874,NA
"Phosphorus Alafia R at Lithia",8.875,NA
"Phosphorus Alafia R at Lithia",8.876,NA
"Phosphorus Alafia R at Lithia",8.877,NA
"Phosphorus Alafia R at Lithia",8.878,NA
"Phosphorus Alafia R at Lithia",8.879,NA
"Phosphorus Alafia R at Lithia",8.88,NA
"Phosphorus Alafia R at Lithia",8.881,NA
"Phosphorus Alafia R at Lithia",8.882,NA
"Phosphorus Alafia R at Lithia",8.883,NA
"Phosphorus Alafia R at Lithia",8.884,NA
"Phosphorus Alafia R at Lithia",8.885,NA
"Phosphorus Alafia R at Lithia",8.886,NA
"Phosphorus Alafia R at Lithia",8.887,NA
"Phosphorus Alafia R at Lithia",8.888,NA
"Phosphorus Alafia R at Lithia",8.889,NA
"Phosphorus Alafia R at Lithia",8.89,NA
"Phosphorus Alafia R at Lithia",8.891,NA
"Phosphorus Alafia R at Lithia",8.892,NA
"Phosphorus Alafia R at Lithia",8.893,NA
"Phosphorus Alafia R at Lithia",8.894,NA
"Phosphorus Alafia R at Lithia",8.895,NA
"Phosphorus Alafia R at Lithia",8.896,NA
"Phosphorus Alafia R at Lithia",8.897,NA
"Phosphorus Alafia R at Lithia",8.898,NA
"Phosphorus Alafia R at Lithia",8.899,NA
"Phosphorus Alafia R at Lithia",8.9,NA
"Phosphorus Alafia R at Lithia",8.901,NA
"Phosphorus Alafia R at Lithia",8.902,NA
"Phosphorus Alafia R at Lithia",8.903,NA
"Phosphorus Alafia R at Lithia",8.904,NA
"Phosphorus Alafia R at Lithia",8.905,NA
"Phosphorus Alafia R at Lithia",8.906,NA
"Phosphorus Alafia R at Lithia",8.907,NA
"Phosphorus Alafia R at Lithia",8.908,NA
"Phosphorus Alafia R at Lithia",8.909,NA
"Phosphorus Alafia R at Lithia",8.91,NA
"Phosphorus Alafia R at Lithia",8.911,NA
"Phosphorus Alafia R at Lithia",8.912,NA
"Phosphorus Alafia R at Lithia",8.913,NA
"Phosphorus Alafia R at Lithia",8.914,NA
"Phosphorus Alafia R at Lithia",8.915,NA
"Phosphorus Alafia R at Lithia",8.916,NA
"Phosphorus Alafia R at Lithia",8.917,NA
"Phosphorus Alafia R at Lithia",8.918,NA
"Phosphorus Alafia R at Lithia",8.919,NA
"Phosphorus Alafia R at Lithia",8.92,NA
"Phosphorus Alafia R at Lithia",8.921,NA
"Phosphorus Alafia R at Lithia",8.922,NA
"Phosphorus Alafia R at Lithia",8.923,NA
"Phosphorus Alafia R at Lithia",8.924,NA
"Phosphorus Alafia R at Lithia",8.925,NA
"Phosphorus Alafia R at Lithia",8.926,NA
"Phosphorus Alafia R at Lithia",8.927,NA
"Phosphorus Alafia R at Lithia",8.928,NA
"Phosphorus Alafia R at Lithia",8.929,NA
"Phosphorus Alafia R at Lithia",8.93,NA
"Phosphorus Alafia R at Lithia",8.931,NA
"Phosphorus Alafia R at Lithia",8.932,NA
"Phosphorus Alafia R at Lithia",8.933,NA
"Phosphorus Alafia R at Lithia",8.934,NA
"Phosphorus Alafia R at Lithia",8.935,NA
"Phosphorus Alafia R at Lithia",8.936,NA
"Phosphorus Alafia R at Lithia",8.937,NA
"Phosphorus Alafia R at Lithia",8.938,NA
"Phosphorus Alafia R at Lithia",8.939,NA
"Phosphorus Alafia R at Lithia",8.94,NA
"Phosphorus Alafia R at Lithia",8.941,NA
"Phosphorus Alafia R at Lithia",8.942,NA
"Phosphorus Alafia R at Lithia",8.943,NA
"Phosphorus Alafia R at Lithia",8.944,NA
"Phosphorus Alafia R at Lithia",8.945,NA
"Phosphorus Alafia R at Lithia",8.946,NA
"Phosphorus Alafia R at Lithia",8.947,NA
"Phosphorus Alafia R at Lithia",8.948,NA
"Phosphorus Alafia R at Lithia",8.949,NA
"Phosphorus Alafia R at Lithia",8.95,NA
"Phosphorus Alafia R at Lithia",8.951,NA
"Phosphorus Alafia R at Lithia",8.952,NA
"Phosphorus Alafia R at Lithia",8.953,NA
"Phosphorus Alafia R at Lithia",8.954,NA
"Phosphorus Alafia R at Lithia",8.955,NA
"Phosphorus Alafia R at Lithia",8.956,NA
"Phosphorus Alafia R at Lithia",8.957,NA
"Phosphorus Alafia R at Lithia",8.958,NA
"Phosphorus Alafia R at Lithia",8.959,NA
"Phosphorus Alafia R at Lithia",8.96,NA
"Phosphorus Alafia R at Lithia",8.961,NA
"Phosphorus Alafia R at Lithia",8.962,NA
"Phosphorus Alafia R at Lithia",8.963,NA
"Phosphorus Alafia R at Lithia",8.964,NA
"Phosphorus Alafia R at Lithia",8.965,NA
"Phosphorus Alafia R at Lithia",8.966,NA
"Phosphorus Alafia R at Lithia",8.967,NA
"Phosphorus Alafia R at Lithia",8.968,NA
"Phosphorus Alafia R at Lithia",8.969,NA
"Phosphorus Alafia R at Lithia",8.97,NA
"Phosphorus Alafia R at Lithia",8.971,NA
"Phosphorus Alafia R at Lithia",8.972,NA
"Phosphorus Alafia R at Lithia",8.973,NA
"Phosphorus Alafia R at Lithia",8.974,NA
"Phosphorus Alafia R at Lithia",8.975,NA
"Phosphorus Alafia R at Lithia",8.976,NA
"Phosphorus Alafia R at Lithia",8.977,NA
"Phosphorus Alafia R at Lithia",8.978,NA
"Phosphorus Alafia R at Lithia",8.979,NA
"Phosphorus Alafia R at Lithia",8.98,NA
"Phosphorus Alafia R at Lithia",8.981,NA
"Phosphorus Alafia R at Lithia",8.982,NA
"Phosphorus Alafia R at Lithia",8.983,NA
"Phosphorus Alafia R at Lithia",8.984,NA
"Phosphorus Alafia R at Lithia",8.985,NA
"Phosphorus Alafia R at Lithia",8.986,NA
"Phosphorus Alafia R at Lithia",8.987,NA
"Phosphorus Alafia R at Lithia",8.988,NA
"Phosphorus Alafia R at Lithia",8.989,NA
"Phosphorus Alafia R at Lithia",8.99,NA
"Phosphorus Alafia R at Lithia",8.991,NA
"Phosphorus Alafia R at Lithia",8.992,NA
"Phosphorus Alafia R at Lithia",8.993,NA
"Phosphorus Alafia R at Lithia",8.994,NA
"Phosphorus Alafia R at Lithia",8.995,NA
"Phosphorus Alafia R at Lithia",8.996,NA
"Phosphorus Alafia R at Lithia",8.997,NA
"Phosphorus Alafia R at Lithia",8.998,NA
"Phosphorus Alafia R at Lithia",8.999,NA
"Phosphorus Alafia R at Lithia",9,NA
"Phosphorus Alafia R at Lithia",9.001,NA
"Phosphorus Alafia R at Lithia",9.002,NA
"Phosphorus Alafia R at Lithia",9.003,NA
"Phosphorus Alafia R at Lithia",9.004,NA
"Phosphorus Alafia R at Lithia",9.005,NA
"Phosphorus Alafia R at Lithia",9.006,NA
"Phosphorus Alafia R at Lithia",9.007,NA
"Phosphorus Alafia R at Lithia",9.008,NA
"Phosphorus Alafia R at Lithia",9.009,NA
"Phosphorus Alafia R at Lithia",9.01,NA
"Phosphorus Alafia R at Lithia",9.011,NA
"Phosphorus Alafia R at Lithia",9.012,NA
"Phosphorus Alafia R at Lithia",9.013,NA
"Phosphorus Alafia R at Lithia",9.014,NA
"Phosphorus Alafia R at Lithia",9.015,NA
"Phosphorus Alafia R at Lithia",9.016,NA
"Phosphorus Alafia R at Lithia",9.017,NA
"Phosphorus Alafia R at Lithia",9.018,NA
"Phosphorus Alafia R at Lithia",9.019,NA
"Phosphorus Alafia R at Lithia",9.02,NA
"Phosphorus Alafia R at Lithia",9.021,NA
"Phosphorus Alafia R at Lithia",9.022,NA
"Phosphorus Alafia R at Lithia",9.023,NA
"Phosphorus Alafia R at Lithia",9.024,NA
"Phosphorus Alafia R at Lithia",9.025,NA
"Phosphorus Alafia R at Lithia",9.026,NA
"Phosphorus Alafia R at Lithia",9.027,NA
"Phosphorus Alafia R at Lithia",9.028,NA
"Phosphorus Alafia R at Lithia",9.029,NA
"Phosphorus Alafia R at Lithia",9.03,NA
"Phosphorus Alafia R at Lithia",9.031,NA
"Phosphorus Alafia R at Lithia",9.032,NA
"Phosphorus Alafia R at Lithia",9.033,NA
"Phosphorus Alafia R at Lithia",9.034,NA
"Phosphorus Alafia R at Lithia",9.035,NA
"Phosphorus Alafia R at Lithia",9.036,NA
"Phosphorus Alafia R at Lithia",9.037,NA
"Phosphorus Alafia R at Lithia",9.038,NA
"Phosphorus Alafia R at Lithia",9.039,NA
"Phosphorus Alafia R at Lithia",9.04,NA
"Phosphorus Alafia R at Lithia",9.041,NA
"Phosphorus Alafia R at Lithia",9.042,NA
"Phosphorus Alafia R at Lithia",9.043,NA
"Phosphorus Alafia R at Lithia",9.044,NA
"Phosphorus Alafia R at Lithia",9.045,NA
"Phosphorus Alafia R at Lithia",9.046,NA
"Phosphorus Alafia R at Lithia",9.047,NA
"Phosphorus Alafia R at Lithia",9.048,NA
"Phosphorus Alafia R at Lithia",9.049,NA
"Phosphorus Alafia R at Lithia",9.05,NA
"Phosphorus Alafia R at Lithia",9.051,NA
"Phosphorus Alafia R at Lithia",9.052,NA
"Phosphorus Alafia R at Lithia",9.053,NA
"Phosphorus Alafia R at Lithia",9.054,NA
"Phosphorus Alafia R at Lithia",9.055,NA
"Phosphorus Alafia R at Lithia",9.056,NA
"Phosphorus Alafia R at Lithia",9.057,NA
"Phosphorus Alafia R at Lithia",9.058,NA
"Phosphorus Alafia R at Lithia",9.059,NA
"Phosphorus Alafia R at Lithia",9.06,NA
"Phosphorus Alafia R at Lithia",9.061,NA
"Phosphorus Alafia R at Lithia",9.062,NA
"Phosphorus Alafia R at Lithia",9.063,NA
"Phosphorus Alafia R at Lithia",9.064,NA
