"date","Name","USGS","ANALYTE_GROUP2","remark","value"
2021-10-14,"Alafia R at Lithia",2301500,"Temperature",NA,25.6
2021-10-14,"Alafia R at Lithia",2301500,"Turbidity",NA,3.6
2021-10-14,"Alafia R at Lithia",2301500,"pH",NA,7.57
2021-10-18,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,3.1
2021-10-18,"Hillsborough R at Morris Br",2303330,"Color",NA,48.8
2021-10-18,"Hillsborough R at Morris Br",2303330,"DO",NA,4.28
2021-10-18,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.38
2021-10-18,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,0.934
2021-10-18,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.212
2021-10-18,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.16
2021-10-18,"Hillsborough R at Morris Br",2303330,"TOC",NA,15.4
2021-10-18,"Hillsborough R at Morris Br",2303330,"Temperature",NA,22.17
2021-10-18,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,2.4
2021-10-18,"Hillsborough R at Morris Br",2303330,"pH",NA,7.38
2021-10-26,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,1.6
2021-10-26,"Alafia R at Bell Shoals",2301500,"Color",NA,35.4
2021-10-26,"Alafia R at Bell Shoals",2301500,"DO",NA,6.7275
2021-10-26,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.32
2021-10-26,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.267
2021-10-26,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.985
2021-10-26,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.215
2021-10-26,"Alafia R at Bell Shoals",2301500,"TOC",NA,10.7
2021-10-26,"Alafia R at Bell Shoals",2301500,"Temperature",NA,24.7225
2021-10-26,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,3.5
2021-10-26,"Alafia R at Bell Shoals",2301500,"pH",NA,7.81
2021-10-26,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.375
2021-10-26,"Alafia R at Lithia",2301500,"Color",NA,40.2
2021-10-26,"Alafia R at Lithia",2301500,"DO",NA,6.45
2021-10-26,"Alafia R at Lithia",2301500,"Fluoride",NA,1.44
2021-10-26,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.045
2021-10-26,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.125
2021-10-26,"Alafia R at Lithia",2301500,"Salinity",NA,0.21
2021-10-26,"Alafia R at Lithia",2301500,"TOC",NA,12.1
2021-10-26,"Alafia R at Lithia",2301500,"Temperature",NA,24.94
2021-10-26,"Alafia R at Lithia",2301500,"Turbidity",NA,4
2021-10-26,"Alafia R at Lithia",2301500,"pH",NA,7.8
2021-10-27,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,107
2021-10-27,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,4
2021-10-27,"Alafia R at Bell Shoals",2301500,"DO",NA,6.65
2021-10-27,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1
2021-10-27,"Alafia R at Bell Shoals",2301500,"Iron",NA,220
2021-10-27,"Alafia R at Bell Shoals",2301500,"Manganese",NA,11
2021-10-27,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.8
2021-10-27,"Alafia R at Bell Shoals",2301500,"TOC",NA,10.8
2021-10-27,"Alafia R at Bell Shoals",2301500,"Temperature",NA,24.5
2021-10-27,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,4.33
2021-10-27,"Alafia R at Bell Shoals",2301500,"pH",NA,7.67
2021-10-27,"Alafia R at Lithia",2301500,"Alkalinity",NA,104
2021-10-27,"Alafia R at Lithia",2301500,"DO",NA,6.72
2021-10-27,"Alafia R at Lithia",2301500,"Fluoride",NA,1
2021-10-27,"Alafia R at Lithia",2301500,"Iron",NA,250
2021-10-27,"Alafia R at Lithia",2301500,"Manganese",NA,14
2021-10-27,"Alafia R at Lithia",2301500,"Phosphorus",NA,1
2021-10-27,"Alafia R at Lithia",2301500,"TOC",NA,13.1
2021-10-27,"Alafia R at Lithia",2301500,"Temperature",NA,24.2
2021-10-27,"Alafia R at Lithia",2301500,"Turbidity",NA,5.13
2021-10-27,"Alafia R at Lithia",2301500,"pH",NA,7.79
2021-11-15,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,2.675
2021-11-15,"Hillsborough R at Morris Br",2303330,"Color",NA,78.3
2021-11-15,"Hillsborough R at Morris Br",2303330,"DO",NA,5.055
2021-11-15,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.29
2021-11-15,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,0.801
2021-11-15,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.11
2021-11-15,"Hillsborough R at Morris Br",2303330,"Temperature",NA,16.2875
2021-11-15,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.4
2021-11-15,"Hillsborough R at Morris Br",2303330,"pH",NA,7.2125
2021-11-29,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,1.425
2021-11-29,"Alafia R at Bell Shoals",2301500,"Color",NA,29
2021-11-29,"Alafia R at Bell Shoals",2301500,"DO",NA,8.02
2021-11-29,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1
2021-11-29,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.205
2021-11-29,"Alafia R at Bell Shoals",2301500,"TOC",NA,9.5
2021-11-29,"Alafia R at Bell Shoals",2301500,"Temperature",NA,17.9925
2021-11-29,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.9
2021-11-29,"Alafia R at Bell Shoals",2301500,"pH",NA,7.6025
2021-11-29,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.75
2021-11-29,"Alafia R at Lithia",2301500,"Color",NA,36
2021-11-29,"Alafia R at Lithia",2301500,"DO",NA,9.19
2021-11-29,"Alafia R at Lithia",2301500,"Fluoride",NA,1.19
2021-11-29,"Alafia R at Lithia",2301500,"Phosphorus","<",0.116
2021-11-29,"Alafia R at Lithia",2301500,"Salinity",NA,0.19
2021-11-29,"Alafia R at Lithia",2301500,"TOC",NA,12.1
2021-11-29,"Alafia R at Lithia",2301500,"Temperature",NA,16.57
2021-11-29,"Alafia R at Lithia",2301500,"Turbidity",NA,2.4
2021-11-29,"Alafia R at Lithia",2301500,"pH",NA,7.73
2021-11-30,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,114
2021-11-30,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2.5
2021-11-30,"Alafia R at Bell Shoals",2301500,"DO",NA,7.88
2021-11-30,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.886
2021-11-30,"Alafia R at Bell Shoals",2301500,"Iron",NA,140
2021-11-30,"Alafia R at Bell Shoals",2301500,"Manganese",NA,5.4
2021-11-30,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.56
2021-11-30,"Alafia R at Bell Shoals",2301500,"TOC",NA,9.74
2021-11-30,"Alafia R at Bell Shoals",2301500,"Temperature",NA,18.1
2021-11-30,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,2.07
2021-11-30,"Alafia R at Bell Shoals",2301500,"pH",NA,7.71
2021-11-30,"Alafia R at Lithia",2301500,"Alkalinity",NA,104
2021-11-30,"Alafia R at Lithia",2301500,"DO",NA,8.43
2021-11-30,"Alafia R at Lithia",2301500,"Fluoride",NA,1.11
2021-11-30,"Alafia R at Lithia",2301500,"Iron",NA,190
2021-11-30,"Alafia R at Lithia",2301500,"Manganese",NA,11
2021-11-30,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.76
2021-11-30,"Alafia R at Lithia",2301500,"TOC",NA,13.4
2021-11-30,"Alafia R at Lithia",2301500,"Temperature",NA,16
2021-11-30,"Alafia R at Lithia",2301500,"Turbidity",NA,2.16
2021-11-30,"Alafia R at Lithia",2301500,"pH",NA,7.85
2021-12-21,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,3.075
2021-12-21,"Hillsborough R at Morris Br",2303330,"Color",NA,20.8
2021-12-21,"Hillsborough R at Morris Br",2303330,"DO",NA,5.48
2021-12-21,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.34
2021-12-21,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.127
2021-12-21,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.131
2021-12-21,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.18
2021-12-21,"Hillsborough R at Morris Br",2303330,"Temperature",NA,20.65
2021-12-21,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.9
2021-12-21,"Hillsborough R at Morris Br",2303330,"pH",NA,7.7
2021-12-27,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,117
2021-12-27,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2.5
2021-12-27,"Alafia R at Bell Shoals",2301500,"DO",NA,7.53
2021-12-27,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.914
2021-12-27,"Alafia R at Bell Shoals",2301500,"Iron",NA,110
2021-12-27,"Alafia R at Bell Shoals",2301500,"Manganese",NA,4
2021-12-27,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.68
2021-12-27,"Alafia R at Bell Shoals",2301500,"TOC",NA,9.29
2021-12-27,"Alafia R at Bell Shoals",2301500,"Temperature",NA,18.6
2021-12-27,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.39
2021-12-27,"Alafia R at Bell Shoals",2301500,"pH",NA,7.7
2021-12-27,"Alafia R at Lithia",2301500,"Alkalinity",NA,113
2021-12-27,"Alafia R at Lithia",2301500,"DO",NA,8.35
2021-12-27,"Alafia R at Lithia",2301500,"Fluoride",NA,1.22
2021-12-27,"Alafia R at Lithia",2301500,"Iron",NA,170
2021-12-27,"Alafia R at Lithia",2301500,"Manganese",NA,8
2021-12-27,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.96
2021-12-27,"Alafia R at Lithia",2301500,"TOC",NA,12.6
2021-12-27,"Alafia R at Lithia",2301500,"Temperature",NA,16.3
2021-12-27,"Alafia R at Lithia",2301500,"Turbidity",NA,2.04
2021-12-27,"Alafia R at Lithia",2301500,"pH",NA,7.87
2021-12-29,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,1.375
2021-12-29,"Alafia R at Bell Shoals",2301500,"Color",NA,26.2
2021-12-29,"Alafia R at Bell Shoals",2301500,"DO",NA,7.4325
2021-12-29,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.01
2021-12-29,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.689
2021-12-29,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.635
2021-12-29,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.22
2021-12-29,"Alafia R at Bell Shoals",2301500,"Temperature",NA,18.8775
2021-12-29,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.2
2021-12-29,"Alafia R at Bell Shoals",2301500,"pH",NA,7.705
2021-12-29,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.375
2021-12-29,"Alafia R at Lithia",2301500,"Color",NA,34.3
2021-12-29,"Alafia R at Lithia",2301500,"DO",NA,8.89
2021-12-29,"Alafia R at Lithia",2301500,"Fluoride",NA,1.25
2021-12-29,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.143
2021-12-29,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.893
2021-12-29,"Alafia R at Lithia",2301500,"Salinity",NA,0.21
2021-12-29,"Alafia R at Lithia",2301500,"TOC",NA,11.5
2021-12-29,"Alafia R at Lithia",2301500,"Temperature",NA,17.3
2021-12-29,"Alafia R at Lithia",2301500,"Turbidity",NA,1.9
2021-12-29,"Alafia R at Lithia",2301500,"pH",NA,7.83
2022-01-03,"Alafia R at Lithia",2301500,"Alkalinity",NA,117
2022-01-03,"Alafia R at Lithia",2301500,"Chlorophyll",NA,0.95
2022-01-03,"Alafia R at Lithia",2301500,"Color",NA,46
2022-01-03,"Alafia R at Lithia",2301500,"DO",NA,8.3
2022-01-03,"Alafia R at Lithia",2301500,"Fluoride",NA,1.2
2022-01-03,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2022-01-03,"Alafia R at Lithia",2301500,"TOC",NA,10
2022-01-03,"Alafia R at Lithia",2301500,"Temperature",NA,20.239
2022-01-03,"Alafia R at Lithia",2301500,"Turbidity",NA,2
2022-01-03,"Alafia R at Lithia",2301500,"pH",NA,7.78
2022-01-19,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,2
2022-01-19,"Hillsborough R at Morris Br",2303330,"Color",NA,15.6
2022-01-19,"Hillsborough R at Morris Br",2303330,"DO",NA,8.16
2022-01-19,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.42
2022-01-19,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,0.887
2022-01-19,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.082
2022-01-19,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.19
2022-01-19,"Hillsborough R at Morris Br",2303330,"TOC",NA,4.7
2022-01-19,"Hillsborough R at Morris Br",2303330,"Temperature",NA,14.14
2022-01-19,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.2
2022-01-19,"Hillsborough R at Morris Br",2303330,"pH",NA,7.88
2022-01-25,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,1.375
2022-01-25,"Alafia R at Bell Shoals",2301500,"Color",NA,21.1
2022-01-25,"Alafia R at Bell Shoals",2301500,"DO",NA,8.075
2022-01-25,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.84
2022-01-25,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.662
2022-01-25,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.564
2022-01-25,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.25
2022-01-25,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.4
2022-01-25,"Alafia R at Bell Shoals",2301500,"Temperature",NA,15.675
2022-01-25,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.1
2022-01-25,"Alafia R at Bell Shoals",2301500,"pH",NA,7.505
2022-01-25,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.6
2022-01-25,"Alafia R at Lithia",2301500,"Color",NA,31.1
2022-01-25,"Alafia R at Lithia",2301500,"DO",NA,9.74
2022-01-25,"Alafia R at Lithia",2301500,"Fluoride",NA,1.1
2022-01-25,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.28
2022-01-25,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.896
2022-01-25,"Alafia R at Lithia",2301500,"Salinity",NA,0.24
2022-01-25,"Alafia R at Lithia",2301500,"TOC",NA,9.5
2022-01-25,"Alafia R at Lithia",2301500,"Temperature",NA,12.37
2022-01-25,"Alafia R at Lithia",2301500,"Turbidity",NA,1.4
2022-01-25,"Alafia R at Lithia",2301500,"pH",NA,7.76
2022-01-27,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,104
2022-01-27,"Alafia R at Bell Shoals",2301500,"DO",NA,8.9
2022-01-27,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.814
2022-01-27,"Alafia R at Bell Shoals",2301500,"Iron",NA,160
2022-01-27,"Alafia R at Bell Shoals",2301500,"Manganese",NA,3
2022-01-27,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.61
2022-01-27,"Alafia R at Bell Shoals",2301500,"TOC",NA,8.21
2022-01-27,"Alafia R at Bell Shoals",2301500,"Temperature",NA,16.5
2022-01-27,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,4.47
2022-01-27,"Alafia R at Bell Shoals",2301500,"pH",NA,7.92
2022-01-27,"Alafia R at Lithia",2301500,"Alkalinity",NA,99.1
2022-01-27,"Alafia R at Lithia",2301500,"DO",NA,9.37
2022-01-27,"Alafia R at Lithia",2301500,"Fluoride",NA,0.918
2022-01-27,"Alafia R at Lithia",2301500,"Iron",NA,280
2022-01-27,"Alafia R at Lithia",2301500,"Manganese",NA,13
2022-01-27,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.83
2022-01-27,"Alafia R at Lithia",2301500,"TOC",NA,9.9
2022-01-27,"Alafia R at Lithia",2301500,"Temperature",NA,14.6
2022-01-27,"Alafia R at Lithia",2301500,"Turbidity",NA,6.97
2022-01-27,"Alafia R at Lithia",2301500,"pH",NA,8.13
2022-02-01,"Alafia R at Lithia",2301500,"Alkalinity",NA,121
2022-02-01,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.8
2022-02-01,"Alafia R at Lithia",2301500,"Color",NA,36
2022-02-01,"Alafia R at Lithia",2301500,"DO",NA,11.03
2022-02-01,"Alafia R at Lithia",2301500,"Fluoride",NA,1.1
2022-02-01,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.76
2022-02-01,"Alafia R at Lithia",2301500,"TOC",NA,9.4
2022-02-01,"Alafia R at Lithia",2301500,"Temperature",NA,11.07
2022-02-01,"Alafia R at Lithia",2301500,"Turbidity",NA,2.5
2022-02-01,"Alafia R at Lithia",2301500,"pH",NA,7.84
2022-02-15,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,2.7
2022-02-15,"Hillsborough R at Morris Br",2303330,"Color",NA,15.1
2022-02-15,"Hillsborough R at Morris Br",2303330,"DO",NA,7.87
2022-02-15,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.34
2022-02-15,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,0.69
2022-02-15,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.051
2022-02-15,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.21
2022-02-15,"Hillsborough R at Morris Br",2303330,"TOC",NA,6.8
2022-02-15,"Hillsborough R at Morris Br",2303330,"Temperature",NA,14.9
2022-02-15,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.2
2022-02-15,"Hillsborough R at Morris Br",2303330,"pH",NA,7.52
2022-02-21,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,4.2
2022-02-21,"Alafia R at Bell Shoals",2301500,"Color",NA,19.6
2022-02-21,"Alafia R at Bell Shoals",2301500,"DO",NA,6.7025
2022-02-21,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.96
2022-02-21,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.49
2022-02-21,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.52
2022-02-21,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.24
2022-02-21,"Alafia R at Bell Shoals",2301500,"TOC",NA,8.6
2022-02-21,"Alafia R at Bell Shoals",2301500,"Temperature",NA,20.3275
2022-02-21,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.1
2022-02-21,"Alafia R at Bell Shoals",2301500,"pH",NA,7.8975
2022-02-21,"Alafia R at Lithia",2301500,"Chlorophyll",NA,9.375
2022-02-21,"Alafia R at Lithia",2301500,"Color",NA,28.8
2022-02-21,"Alafia R at Lithia",2301500,"DO",NA,8.58
2022-02-21,"Alafia R at Lithia",2301500,"Fluoride",NA,1.19
2022-02-21,"Alafia R at Lithia",2301500,"Nitrogen",NA,0.935
2022-02-21,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.793
2022-02-21,"Alafia R at Lithia",2301500,"Salinity",NA,0.22
2022-02-21,"Alafia R at Lithia",2301500,"TOC",NA,11.4
2022-02-21,"Alafia R at Lithia",2301500,"Temperature",NA,18.66
2022-02-21,"Alafia R at Lithia",2301500,"Turbidity",NA,2
2022-02-21,"Alafia R at Lithia",2301500,"pH",NA,8.04
2022-02-28,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,132
2022-02-28,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2.5
2022-02-28,"Alafia R at Bell Shoals",2301500,"DO",NA,7.23
2022-02-28,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.885
2022-02-28,"Alafia R at Bell Shoals",2301500,"Iron",NA,24
2022-02-28,"Alafia R at Bell Shoals",2301500,"Manganese",NA,6
2022-02-28,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.59
2022-02-28,"Alafia R at Bell Shoals",2301500,"TOC",NA,5.72
2022-02-28,"Alafia R at Bell Shoals",2301500,"Temperature",NA,22.3
2022-02-28,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,0.89
2022-02-28,"Alafia R at Bell Shoals",2301500,"pH",NA,7.69
2022-02-28,"Alafia R at Lithia",2301500,"Alkalinity",NA,118
2022-02-28,"Alafia R at Lithia",2301500,"DO",NA,7.65
2022-02-28,"Alafia R at Lithia",2301500,"Fluoride",NA,1.39
2022-02-28,"Alafia R at Lithia",2301500,"Iron",NA,64
2022-02-28,"Alafia R at Lithia",2301500,"Manganese",NA,10
2022-02-28,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.2
2022-02-28,"Alafia R at Lithia",2301500,"TOC",NA,9.27
2022-02-28,"Alafia R at Lithia",2301500,"Temperature",NA,20.6
2022-02-28,"Alafia R at Lithia",2301500,"Turbidity",NA,1.51
2022-02-28,"Alafia R at Lithia",2301500,"pH",NA,7.81
2022-03-01,"Alafia R at Lithia",2301500,"Alkalinity",NA,120
2022-03-01,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.1
2022-03-01,"Alafia R at Lithia",2301500,"Color",NA,42
2022-03-01,"Alafia R at Lithia",2301500,"DO",NA,10.07
2022-03-01,"Alafia R at Lithia",2301500,"Fluoride",NA,1.4
2022-03-01,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2022-03-01,"Alafia R at Lithia",2301500,"TOC",NA,9
2022-03-01,"Alafia R at Lithia",2301500,"Temperature",NA,21.1
2022-03-01,"Alafia R at Lithia",2301500,"Turbidity",NA,1.2
2022-03-01,"Alafia R at Lithia",2301500,"pH",NA,7.88
2022-03-15,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,2.25
2022-03-15,"Hillsborough R at Morris Br",2303330,"Color",NA,10.1
2022-03-15,"Hillsborough R at Morris Br",2303330,"DO",NA,6.4
2022-03-15,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.32
2022-03-15,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.076
2022-03-15,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.082
2022-03-15,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.23
2022-03-15,"Hillsborough R at Morris Br",2303330,"TOC",NA,6.1
2022-03-15,"Hillsborough R at Morris Br",2303330,"Temperature",NA,19.86
2022-03-15,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.5
2022-03-15,"Hillsborough R at Morris Br",2303330,"pH",NA,7.69
2022-03-23,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,1.375
2022-03-23,"Alafia R at Bell Shoals",2301500,"Color",NA,27
2022-03-23,"Alafia R at Bell Shoals",2301500,"DO",NA,6.41
2022-03-23,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.15
2022-03-23,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,0.555
2022-03-23,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.754
2022-03-23,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.25
2022-03-23,"Alafia R at Bell Shoals",2301500,"TOC",NA,10.2
2022-03-23,"Alafia R at Bell Shoals",2301500,"Temperature",NA,22.44
2022-03-23,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.6
2022-03-23,"Alafia R at Bell Shoals",2301500,"pH",NA,7.62
2022-03-23,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.6
2022-03-23,"Alafia R at Lithia",2301500,"Color",NA,37.8
2022-03-23,"Alafia R at Lithia",2301500,"DO",NA,7.91
2022-03-23,"Alafia R at Lithia",2301500,"Fluoride",NA,1.52
2022-03-23,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.046
2022-03-23,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.083
2022-03-23,"Alafia R at Lithia",2301500,"Salinity",NA,0.26
2022-03-23,"Alafia R at Lithia",2301500,"TOC",NA,14.2
2022-03-23,"Alafia R at Lithia",2301500,"Temperature",NA,21.95
2022-03-23,"Alafia R at Lithia",2301500,"Turbidity",NA,1.7
2022-03-23,"Alafia R at Lithia",2301500,"pH",NA,7.77
2022-03-29,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,119
2022-03-29,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2.5
2022-03-29,"Alafia R at Bell Shoals",2301500,"DO",NA,7.49
2022-03-29,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.949
2022-03-29,"Alafia R at Bell Shoals",2301500,"Iron",NA,56
2022-03-29,"Alafia R at Bell Shoals",2301500,"Manganese",NA,6
2022-03-29,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.58
2022-03-29,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.04
2022-03-29,"Alafia R at Bell Shoals",2301500,"Temperature",NA,22
2022-03-29,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1
2022-03-29,"Alafia R at Bell Shoals",2301500,"pH",NA,7.8
2022-03-29,"Alafia R at Lithia",2301500,"Alkalinity",NA,122
2022-03-29,"Alafia R at Lithia",2301500,"DO",NA,8.45
2022-03-29,"Alafia R at Lithia",2301500,"Fluoride",NA,1.54
2022-03-29,"Alafia R at Lithia",2301500,"Iron",NA,120
2022-03-29,"Alafia R at Lithia",2301500,"Manganese",NA,11
2022-03-29,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.96
2022-03-29,"Alafia R at Lithia",2301500,"TOC",NA,9.63
2022-03-29,"Alafia R at Lithia",2301500,"Temperature",NA,19.9
2022-03-29,"Alafia R at Lithia",2301500,"Turbidity",NA,1.5
2022-03-29,"Alafia R at Lithia",2301500,"pH",NA,7.99
2022-04-04,"Alafia R at Lithia",2301500,"Alkalinity",NA,99
2022-04-04,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.7
2022-04-04,"Alafia R at Lithia",2301500,"Color",NA,57
2022-04-04,"Alafia R at Lithia",2301500,"DO",NA,8.88
2022-04-04,"Alafia R at Lithia",2301500,"Fluoride",NA,1.2
2022-04-04,"Alafia R at Lithia",2301500,"Iron",NA,180
2022-04-04,"Alafia R at Lithia",2301500,"Manganese",NA,11
2022-04-04,"Alafia R at Lithia",2301500,"Phosphorus",NA,1
2022-04-04,"Alafia R at Lithia",2301500,"TOC",NA,10
2022-04-04,"Alafia R at Lithia",2301500,"Temperature",NA,22.3
2022-04-04,"Alafia R at Lithia",2301500,"Turbidity",NA,2.3
2022-04-04,"Alafia R at Lithia",2301500,"pH",NA,7.54
2022-04-20,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,5.5
2022-04-20,"Hillsborough R at Morris Br",2303330,"Color",NA,25.9
2022-04-20,"Hillsborough R at Morris Br",2303330,"DO",NA,5.18
2022-04-20,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.26
2022-04-20,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,2.046
2022-04-20,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.152
2022-04-20,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.18
2022-04-20,"Hillsborough R at Morris Br",2303330,"TOC",NA,9.1
2022-04-20,"Hillsborough R at Morris Br",2303330,"Temperature",NA,22.09
2022-04-20,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,2.7
2022-04-20,"Hillsborough R at Morris Br",2303330,"pH",NA,7.56
